-1.468644	-1.357600
-1.457936	-1.369093
-1.447139	-1.380501
-1.436252	-1.391824
-1.425276	-1.403061
-1.414212	-1.414213
-1.403061	-1.425276
-1.391824	-1.436252
-1.380501	-1.447139
-1.369093	-1.457936
-1.357600	-1.468644
-1.346024	-1.479261
-1.334364	-1.489787
-1.322622	-1.500221
-1.310799	-1.510562
-1.298895	-1.520811
-1.286910	-1.530965
-1.274847	-1.541025
-1.262704	-1.550990
-1.250484	-1.560860
-1.238187	-1.570633
-1.225813	-1.580309
-1.213364	-1.589887
-1.200839	-1.599368
-1.188241	-1.608750
-1.175569	-1.618033
-1.162825	-1.627216
-1.150009	-1.636298
-1.137123	-1.645280
-1.124166	-1.654160
-1.111139	-1.662938
-1.098045	-1.671613
-1.084882	-1.680186
-1.071652	-1.688655
-1.058357	-1.697019
-1.044996	-1.705279
-1.031571	-1.713434
-1.018082	-1.721483
-1.004530	-1.729426
-0.990916	-1.737262
-0.977242	-1.744991
-0.963506	-1.752612
-0.949712	-1.760125
-0.935859	-1.767530
-0.921948	-1.774826
-0.907980	-1.782012
-0.893956	-1.789088
-0.879877	-1.796054
-0.865744	-1.802909
-0.851558	-1.809653
-0.837319	-1.816285
-0.823028	-1.822805
-0.808686	-1.829213
-0.794295	-1.835508
-0.779855	-1.841689
-0.765366	-1.847758
-0.750830	-1.853712
-0.736248	-1.859551
-0.721621	-1.865277
-0.706949	-1.870887
-0.692233	-1.876381
-0.677475	-1.881760
-0.662675	-1.887023
-0.647834	-1.892169
-0.632953	-1.897199
-0.618033	-1.902112
-0.603075	-1.906907
-0.588080	-1.911584
-0.573049	-1.916144
-0.557982	-1.920586
-0.542880	-1.924909
-0.527746	-1.929113
-0.512578	-1.933199
-0.497379	-1.937165
-0.482150	-1.941011
-0.466890	-1.944738
-0.451602	-1.948345
-0.436286	-1.951832
-0.420943	-1.955198
-0.405574	-1.958444
-0.390180	-1.961569
-0.374762	-1.964573
-0.359321	-1.967456
-0.343858	-1.970217
-0.328373	-1.972857
-0.312869	-1.975375
-0.297345	-1.977771
-0.281802	-1.980046
-0.266242	-1.982198
-0.250666	-1.984228
-0.235075	-1.986135
-0.219468	-1.987920
-0.203849	-1.989583
-0.188216	-1.991122
-0.172573	-1.992539
-0.156918	-1.993833
-0.141254	-1.995004
-0.125581	-1.996052
-0.109900	-1.996976
-0.094213	-1.997778
-0.078520	-1.998456
-0.062821	-1.999011
-0.047119	-1.999443
-0.031415	-1.999752
-0.015708	-1.999937
0.000000	-1.999998
0.015708	-1.999937
0.031415	-1.999752
0.047119	-1.999443
0.062821	-1.999011
0.078520	-1.998456
0.094213	-1.997778
0.109900	-1.996976
0.125581	-1.996052
0.141254	-1.995004
0.156918	-1.993833
0.172573	-1.992539
0.188216	-1.991122
0.203849	-1.989583
0.219468	-1.987920
0.235075	-1.986135
0.250666	-1.984228
0.266242	-1.982198
0.281802	-1.980046
0.297345	-1.977771
0.312869	-1.975375
0.328373	-1.972857
0.343858	-1.970217
0.359321	-1.967456
0.374762	-1.964573
0.390180	-1.961569
0.405574	-1.958444
0.420943	-1.955198
0.436286	-1.951832
0.451602	-1.948345
0.466890	-1.944738
0.482150	-1.941011
0.497379	-1.937165
0.512578	-1.933199
0.527746	-1.929113
0.542880	-1.924909
0.557982	-1.920586
0.573049	-1.916144
0.588080	-1.911584
0.603075	-1.906907
0.618033	-1.902112
0.632953	-1.897199
0.647834	-1.892169
0.662675	-1.887023
0.677475	-1.881760
0.692233	-1.876381
0.706949	-1.870887
0.721621	-1.865277
0.736248	-1.859551
0.750830	-1.853712
0.765366	-1.847758
0.779855	-1.841689
0.794295	-1.835508
0.808686	-1.829213
0.823028	-1.822805
0.837319	-1.816285
0.851558	-1.809653
0.865744	-1.802909
0.879877	-1.796054
0.893956	-1.789088
0.907980	-1.782012
0.921948	-1.774826
0.935859	-1.767530
0.949712	-1.760125
0.963506	-1.752612
0.977242	-1.744991
0.990916	-1.737262
1.004530	-1.729426
1.018082	-1.721483
1.031571	-1.713434
1.044996	-1.705279
1.058357	-1.697019
1.071652	-1.688655
1.084882	-1.680186
1.098045	-1.671613
1.111139	-1.662938
1.124166	-1.654160
1.137123	-1.645280
1.150009	-1.636298
1.162825	-1.627216
1.175569	-1.618033
1.188241	-1.608750
1.200839	-1.599368
1.213364	-1.589887
1.225813	-1.580309
1.238187	-1.570633
1.250484	-1.560860
1.262704	-1.550990
1.274847	-1.541025
1.286910	-1.530965
1.298895	-1.520811
1.310799	-1.510562
1.322622	-1.500221
1.334364	-1.489787
1.346024	-1.479261
1.357600	-1.468644
1.369093	-1.457936
1.380501	-1.447139
1.391824	-1.436252
1.403061	-1.425276
1.414213	-1.414212
1.425276	-1.403061
1.436252	-1.391824
1.447139	-1.380501
1.457936	-1.369093
1.468644	-1.357600
1.479261	-1.346024
1.489787	-1.334364
1.500221	-1.322622
1.510562	-1.310799
1.520811	-1.298895
1.530965	-1.286910
1.541025	-1.274847
1.550990	-1.262704
1.560860	-1.250484
1.570633	-1.238187
1.580309	-1.225813
1.589887	-1.213364
1.599368	-1.200839
1.608750	-1.188241
1.618033	-1.175569
1.627216	-1.162825
1.636298	-1.150009
1.645280	-1.137123
1.654160	-1.124166
1.662938	-1.111139
1.671613	-1.098045
1.680186	-1.084882
1.688655	-1.071652
1.697019	-1.058357
1.705279	-1.044996
1.713434	-1.031571
1.721483	-1.018082
1.729426	-1.004530
1.737262	-0.990916
1.744991	-0.977242
1.752612	-0.963506
1.760125	-0.949712
1.767530	-0.935859
1.774826	-0.921948
1.782012	-0.907980
1.789088	-0.893956
1.796054	-0.879877
1.802909	-0.865744
1.809653	-0.851558
1.816285	-0.837319
1.822805	-0.823028
1.829213	-0.808686
1.835508	-0.794295
1.841689	-0.779855
1.847758	-0.765366
1.853712	-0.750830
1.859551	-0.736248
1.865277	-0.721621
1.870887	-0.706949
1.876381	-0.692233
1.881760	-0.677475
1.887023	-0.662675
1.892169	-0.647834
1.897199	-0.632953
1.902112	-0.618033
1.906907	-0.603075
1.911584	-0.588080
1.916144	-0.573049
1.920586	-0.557982
1.924909	-0.542880
1.929113	-0.527746
1.933199	-0.512578
1.937165	-0.497379
1.941011	-0.482150
1.944738	-0.466890
1.948345	-0.451602
1.951832	-0.436286
1.955198	-0.420943
1.958444	-0.405574
1.961569	-0.390180
1.964573	-0.374762
1.967456	-0.359321
1.970217	-0.343858
1.972857	-0.328373
1.975375	-0.312869
1.977771	-0.297345
1.980046	-0.281802
1.982198	-0.266242
1.984228	-0.250666
1.986135	-0.235075
1.987920	-0.219468
1.989583	-0.203849
1.991122	-0.188216
1.992539	-0.172573
1.993833	-0.156918
1.995004	-0.141254
1.996052	-0.125581
1.996976	-0.109900
1.997778	-0.094213
1.998456	-0.078520
1.999011	-0.062821
1.999443	-0.047119
1.999752	-0.031415
1.999937	-0.015708
